config_id,method,trial,params,fitness,head_to_head_score,runtime,memory,bit_string
172,tabu_search,4,"{'numIterations': 8, 'tabuSize': 40}",2.31,2.32,0.01921,21,111110111100010011101
173,tabu_search,0,"{'numIterations': 16, 'tabuSize': 5}",2.72,2.68,0.03745,21,001001001111111001100
173,tabu_search,1,"{'numIterations': 16, 'tabuSize': 5}",2.72,2.68,0.03724,21,011001110111000111000
173,tabu_search,2,"{'numIterations': 16, 'tabuSize': 5}",2.68,2.64,0.03834,21,001000001100111001000
173,tabu_search,3,"{'numIterations': 16, 'tabuSize': 5}",2.72,2.68,0.037,21,001101001100100000100
173,tabu_search,4,"{'numIterations': 16, 'tabuSize': 5}",2.61,2.55,0.03715,21,011000011101100110000
174,tabu_search,0,"{'numIterations': 16, 'tabuSize': 10}",2.72,2.68,0.03754,21,010101011100010011000
174,tabu_search,1,"{'numIterations': 16, 'tabuSize': 10}",2.39,2.34,0.03741,21,100011010001000010000
174,tabu_search,2,"{'numIterations': 16, 'tabuSize': 10}",2.72,2.68,0.03703,21,010101010110110110100
174,tabu_search,3,"{'numIterations': 16, 'tabuSize': 10}",2.72,2.68,0.03779,21,010101101100000100000
174,tabu_search,4,"{'numIterations': 16, 'tabuSize': 10}",2.72,2.68,0.03783,21,001101111100100010000
175,tabu_search,0,"{'numIterations': 16, 'tabuSize': 20}",2.64,2.59,0.03886,21,000000001101010011110
175,tabu_search,1,"{'numIterations': 16, 'tabuSize': 20}",2.72,2.68,0.03791,21,000001110110011111100
175,tabu_search,2,"{'numIterations': 16, 'tabuSize': 20}",2.7,2.66,0.03814,21,011101000100010111010
175,tabu_search,3,"{'numIterations': 16, 'tabuSize': 20}",2.68,2.64,0.03774,21,011101111100111101010
175,tabu_search,4,"{'numIterations': 16, 'tabuSize': 20}",2.72,2.68,0.03755,21,010001101100000011100
176,tabu_search,0,"{'numIterations': 16, 'tabuSize': 40}",2.71,2.66,0.03753,21,000101011111001011100
176,tabu_search,1,"{'numIterations': 16, 'tabuSize': 40}",2.72,2.68,0.03715,21,000001011111001011100
