config_id,method,trial,params,fitness,head_to_head_score,runtime,memory,bit_string
35,genetic,1,"{'pop_size': 2, 'numIterations': 80, 'percentForCrossover': 1.0}",2.0,2.0,0.01054,85,1011011010101011101010111110010101100011101010011100111000111010000111101010010011001
35,genetic,2,"{'pop_size': 2, 'numIterations': 80, 'percentForCrossover': 1.0}",2.06,2.15,0.01063,85,1010110000100010001001110101101001001110100000111011011110100011100110010001010101101
35,genetic,3,"{'pop_size': 2, 'numIterations': 80, 'percentForCrossover': 1.0}",2.14,2.13,0.01047,85,1000001110101110001111110111011010101011101111110111011100001110100001100101101001110
35,genetic,4,"{'pop_size': 2, 'numIterations': 80, 'percentForCrossover': 1.0}",1.89,1.9,0.01045,85,1001010110000001101000111001100011101001111101100001111100011000001000000101000000001
36,genetic,0,"{'pop_size': 4, 'numIterations': 5, 'percentForCrossover': 1.0}",2.24,2.22,0.00132,85,1010011100000001010010100000011100110001011001110111010101100010011000111111101
36,genetic,1,"{'pop_size': 4, 'numIterations': 5, 'percentForCrossover': 1.0}",2.72,2.68,0.00128,85,11111000001011001100010110100111001100101011001101101100011011101000001000000100
36,genetic,2,"{'pop_size': 4, 'numIterations': 5, 'percentForCrossover': 1.0}",2.66,2.61,0.00133,85,111001000000011010101110000001011010101000011001100010110110110000000011110110101000
36,genetic,3,"{'pop_size': 4, 'numIterations': 5, 'percentForCrossover': 1.0}",2.28,2.29,0.00131,85,1010111111010011011001110010011101100111011101110110110100011110010100100001011
36,genetic,4,"{'pop_size': 4, 'numIterations': 5, 'percentForCrossover': 1.0}",2.13,2.12,0.00132,85,1010111110100011111001010000110111110110010000001010110000100100100100100110100011011
37,genetic,0,"{'pop_size': 4, 'numIterations': 10, 'percentForCrossover': 1.0}",2.23,2.15,0.00265,85,1011111110101110010001011011101111000010000011100110101111111111111011101110111010100
37,genetic,1,"{'pop_size': 4, 'numIterations': 10, 'percentForCrossover': 1.0}",2.14,2.16,0.00266,85,1011110110010111011011000101010110100000100111011011100111111000100001011001010001011
37,genetic,2,"{'pop_size': 4, 'numIterations': 10, 'percentForCrossover': 1.0}",2.15,2.06,0.0026,85,1011010111010110000000100110011100110001001110111100101111011111010110011110011011000
37,genetic,3,"{'pop_size': 4, 'numIterations': 10, 'percentForCrossover': 1.0}",2.42,2.34,0.00264,85,11000100110100010001110010001101111110101010111110111000000011101010001110110111010
