config_id,method,trial,params,fitness,head_to_head_score,runtime,memory,bit_string
19,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.99}",2.72,2.68,0.19494,21,010001011100011101100
19,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.99}",2.72,2.68,0.19541,21,010001000101100011100
19,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.99}",2.72,2.68,0.19391,21,010101111100010000000
20,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.995}",2.72,2.68,0.39892,21,000001101110110001100
20,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.995}",2.72,2.68,0.38246,21,011001110111000101100
20,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.995}",2.72,2.68,0.39948,21,010101000100000110100
20,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.995}",2.72,2.68,0.38652,21,011001000110111001100
20,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 4, 'cooling': 0.995}",2.72,2.68,0.43502,21,011001100100000011100
21,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.5}",2.21,2.21,0.00397,21,001001001100110110101
21,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.5}",2.7,2.66,0.00396,21,001101001100000101010
21,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.5}",2.29,2.34,0.00408,21,100001010101010110100
21,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.5}",2.59,2.53,0.00385,21,001100010111111000010
21,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.5}",2.64,2.59,0.0038,21,000000010000000011000
22,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.9}",2.72,2.68,0.02259,21,000001010100111011000
22,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.9}",2.72,2.68,0.02313,21,010001010100011011100
22,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.9}",2.68,2.64,0.02304,21,010100010110110010000
22,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.9}",2.68,2.64,0.02234,21,011100001100110000000
22,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.9}",2.66,2.61,0.02284,21,011100110010010000000
23,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.99}",2.72,2.68,0.23501,21,000001000110010111000
23,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.99}",2.72,2.68,0.22672,21,011001101110110101000
23,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.99}",2.72,2.68,0.22979,21,001001000110001001000
23,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.99}",2.72,2.68,0.22691,21,011001101111100101000
23,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.99}",2.72,2.68,0.22881,21,010001001111110001100
24,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.995}",2.72,2.68,0.45524,21,000001111101101111000
24,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.995}",2.72,2.68,0.45736,21,000101100110000000000
24,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.995}",2.72,2.68,0.45451,21,000101010100010000100
24,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.995}",2.72,2.68,0.45435,21,011101010110010000000
24,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 8, 'cooling': 0.995}",2.72,2.68,0.46541,21,000001001111000101000
25,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.5}",2.62,2.57,0.00078,85,0111001111110011111101010110000110000010000001000110101000110100000100101010110101100
25,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.5}",2.21,2.29,0.00078,85,0010100010000101111011110110011010000000000100001101111100101000110110001101100100000
25,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.5}",2.26,2.26,0.00077,85,0000010110001010001111010010110011101100000001000111010000011011111010011001011001000
25,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.5}",2.17,2.08,0.00074,85,0000001100011001111011110110100111100010110011010110000101110100100111010100001010010
25,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.5}",2.33,2.26,0.00074,85,0100101101011000110101010000010101100110010011110100110110101101010100011000010100110
26,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.9}",2.61,2.55,0.00442,85,0100000001001011001001011100010110111100101000000000110010010001000001001101001111000
26,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.9}",2.29,2.31,0.00449,85,1010011010001110110001001000110111110110001110100110001001000101000101101011000100101
26,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.9}",2.25,2.26,0.00451,85,0010011010111100111010011100111011101010110011000000101011111010101111010111111100001
26,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.9}",2.68,2.64,0.00444,85,0000010100110110010000111010110001100110100001110011100110001001110011010111010111000
26,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.9}",1.99,1.96,0.0045,85,1010001100000000011011110111111010011010011111100001100010110101101110101010110110101
27,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.99}",2.68,2.64,0.04263,85,0101000010111111011001011010110001000100000111010010111110000100000000100010100001100
27,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.99}",2.68,2.64,0.04321,85,0101001011101110111101101111101100101111010010001011010001011000010101100000001100000
27,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.99}",2.58,2.51,0.04414,85,0101000011011111100000100010101010111110101001010000110100111000111001110000010110010
27,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.99}",2.66,2.61,0.04355,85,0101000001101000110100000011100100111110011011000101001011011000110011011000000010000
27,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.99}",2.72,2.68,0.04316,85,0100011011010001110001100111111000011001100011110111100000110101111000110110110110100
28,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.995}",2.72,2.68,0.08415,85,0010010110000000111001111001110000011010100101111011110111000110101100011010010111000
28,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.995}",2.42,2.36,0.0862,85,1011010111101000110111000011111110000100000010001110100101011101000011101110101010110
28,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.995}",2.63,2.58,0.08696,85,0010001100011000010001111100010001010101101100001100011011000011011111111100111000110
28,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.995}",2.69,2.65,0.0864,85,0011011101101110000101011001111010011111100111001101000100011010010010110100010101010
28,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.2, 'cooling': 0.995}",2.67,2.62,0.08902,85,0000001101100001110000001110100011110010001001010111010011110101101011110001011000100
29,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.5}",2.21,2.12,0.00207,85,0010001101000010011010011000111100110100001010000100001100000010000111001000001011100
29,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.5}",2.07,2.2,0.00199,85,0101100101111111001001011100101100011110111100011110000011010101110011011000111000101
29,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.5}",2.1,2.09,0.00205,85,0100110100000001010110110101010100110000000011101000101101010001000001101101100110001
29,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.5}",2.67,2.62,0.00205,85,0101000111101001010001011010011101111010101101010100000101011011001101010001001110010
29,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.5}",2.64,2.59,0.00213,85,0010000000111010110000110000001001010000000100101100001001000000110111100100101101000
30,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.9}",2.27,2.26,0.01024,85,0101110101001110100111010101110000011010100010010001001010111111100010101010000111001
30,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.9}",2.3,2.29,0.0105,85,0100011110110100001110101100111111101111110011100010010101010010100111100011111101011
30,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.9}",2.72,2.68,0.01013,85,0000000000100001010001111010011010011000101001000101011000110010011010011010001100100
30,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.9}",2.61,2.55,0.01024,85,0001010010111001110001011111100010011101010101101001000011111101101000100011101010100
30,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.9}",2.32,2.25,0.01021,85,0101111010001111011101001001100000110101101100011011111011001110000110000100011110000
31,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.99}",2.66,2.61,0.10179,85,0011010010101011110101010111101000101101000010100000010101011100100110111101000101110
31,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.99}",2.7,2.66,0.10237,85,0001011011100110100101001111010101010001111111010111010011011100000100101010100111000
31,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.99}",2.72,2.68,0.09927,85,0100001000111011011001010111010001101110011001100010101101001100000111111111001010100
31,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.99}",2.61,2.55,0.09912,85,0110010011111010100001001001101101101001011111110111011100111011100001111100001101000
31,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.99}",2.68,2.64,0.09931,85,0111011001010001101001001001110111010000100101000101001001010000101101111001000011110
32,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.995}",2.71,2.67,0.19799,85,0100010101010101100001111100011001111111001111000101011101101011111111101101011101000
32,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.995}",2.69,2.65,0.19745,85,0111000101111101111101011011011110100101011110011101101010111100100000110000000010100
32,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.995}",2.72,2.68,0.19708,85,0011011011000101010101101101110101001000100100101010001100100100101000100000011000000
32,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.995}",2.72,2.68,0.20293,85,0010000110011110111001110101011001010111010111101000010100011000001101110001110000100
32,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.5, 'cooling': 0.995}",2.72,2.68,0.2039,85,0010001111101101011001001110010100111001111101001101111011101101110101011011101111100
33,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.5}",2.16,2.21,0.0027,85,1001001111000010100101000001110010010011000101011111000111011001110001101011110110010
33,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.5}",2.61,2.55,0.00267,85,0101000001101011101000010101001000111010101001100110010100110010101011010110001100110
33,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 1, 'cooling': 0.5}",2.21,2.21,0.00262,85,1001101111111100111001010101111100011110111101100111100011111011100000101111101100010
